event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type
EVT_000450,US_045,SSN_US_045_02,paginate,,,3294,2026-04-14T23:22:52Z,products_list,LAPTOP
EVT_000451,US_046,SSN_US_046_01,checkout_start,,,3140,2026-04-09T00:11:00Z,checkout,LAPTOP
EVT_000452,US_046,SSN_US_046_02,sort,,sort: newest,,2026-04-09T00:11:46Z,products_list,LAPTOP
EVT_000453,US_046,SSN_US_046_03,remove_from_cart,1,,1551,2026-04-09T00:14:38Z,cart,LAPTOP
EVT_000454,US_046,SSN_US_046_01,purchase,9,,7524,2026-04-09T00:17:59Z,checkout_success,LAPTOP
EVT_000455,US_046,SSN_US_046_02,view,7,,47730,2026-04-09T00:19:45Z,product_detail,LAPTOP
EVT_000456,US_046,SSN_US_046_03,search,,laptop mỏng nhẹ pin trâu,,2026-04-09T00:21:22Z,products_list,LAPTOP
EVT_000457,US_046,SSN_US_046_01,filter,,filter: purpose=gaming,,2026-04-09T00:23:06Z,products_list,LAPTOP
EVT_000458,US_046,SSN_US_046_02,add_to_cart,6,,7863,2026-04-09T00:26:20Z,cart,LAPTOP
EVT_000459,US_046,SSN_US_046_03,chat,10,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-09T00:28:55Z,chat_widget,LAPTOP
EVT_000460,US_046,SSN_US_046_01,paginate,,,1015,2026-04-09T00:32:51Z,products_list,LAPTOP
EVT_000461,US_047,SSN_US_047_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-20T01:43:00Z,products_list,LAPTOP
EVT_000462,US_047,SSN_US_047_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-20T01:46:23Z,products_list,LAPTOP
EVT_000463,US_047,SSN_US_047_01,chat,6,Màn hình có đẹp để làm thiết kế không?,,2026-04-20T01:47:02Z,chat_widget,LAPTOP
EVT_000464,US_047,SSN_US_047_01,purchase,5,,13717,2026-04-20T01:47:40Z,checkout_success,LAPTOP
EVT_000465,US_047,SSN_US_047_01,remove_from_cart,9,,3326,2026-04-20T01:49:54Z,cart,LAPTOP
EVT_000466,US_047,SSN_US_047_01,sort,,sort: price_asc,,2026-04-20T01:50:15Z,products_list,LAPTOP
EVT_000467,US_047,SSN_US_047_01,add_to_cart,10,,1948,2026-04-20T01:52:06Z,cart,LAPTOP
EVT_000468,US_047,SSN_US_047_01,checkout_start,,,5349,2026-04-20T01:52:17Z,checkout,LAPTOP
EVT_000469,US_047,SSN_US_047_01,paginate,,,1665,2026-04-20T01:53:44Z,products_list,LAPTOP
EVT_000470,US_047,SSN_US_047_01,view,3,,68080,2026-04-20T01:57:10Z,product_detail,LAPTOP
EVT_000471,US_048,SSN_US_048_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-11T03:00:00Z,products_list,LAPTOP
EVT_000472,US_048,SSN_US_048_02,add_to_cart,14,,7578,2026-04-11T03:01:51Z,cart,LAPTOP
EVT_000473,US_048,SSN_US_048_01,chat,7,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-11T03:02:11Z,chat_widget,LAPTOP
EVT_000474,US_048,SSN_US_048_02,purchase,15,,5275,2026-04-11T03:04:18Z,checkout_success,LAPTOP
EVT_000475,US_048,SSN_US_048_01,paginate,,,2082,2026-04-11T03:08:08Z,products_list,LAPTOP
EVT_000476,US_048,SSN_US_048_02,sort,,sort: price_desc,,2026-04-11T03:10:45Z,products_list,LAPTOP
EVT_000477,US_048,SSN_US_048_01,view,7,,64497,2026-04-11T03:13:21Z,product_detail,LAPTOP
EVT_000478,US_048,SSN_US_048_02,filter,,filter: purpose=gaming,,2026-04-11T03:16:14Z,products_list,LAPTOP
EVT_000479,US_048,SSN_US_048_01,remove_from_cart,2,,4118,2026-04-11T03:17:38Z,cart,LAPTOP
EVT_000480,US_048,SSN_US_048_02,checkout_start,,,7321,2026-04-11T03:17:53Z,checkout,LAPTOP
EVT_000481,US_049,SSN_US_049_01,chat,9,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-15T22:58:00Z,chat_widget,LAPTOP
EVT_000482,US_049,SSN_US_049_02,paginate,,,2070,2026-04-15T22:59:51Z,products_list,LAPTOP
EVT_000483,US_049,SSN_US_049_03,filter,,filter: purpose=gaming,,2026-04-15T23:03:11Z,products_list,LAPTOP
EVT_000484,US_049,SSN_US_049_01,sort,,sort: price_desc,,2026-04-15T23:04:17Z,products_list,LAPTOP
EVT_000485,US_049,SSN_US_049_02,purchase,3,,5251,2026-04-15T23:07:46Z,checkout_success,LAPTOP
EVT_000486,US_049,SSN_US_049_03,search,,laptop 14 inch nhẹ,,2026-04-15T23:10:06Z,products_list,LAPTOP
EVT_000487,US_049,SSN_US_049_01,checkout_start,,,10693,2026-04-15T23:10:45Z,checkout,LAPTOP
EVT_000488,US_049,SSN_US_049_02,remove_from_cart,4,,3662,2026-04-15T23:13:05Z,cart,LAPTOP
EVT_000489,US_049,SSN_US_049_03,view,12,,71670,2026-04-15T23:14:44Z,product_detail,LAPTOP
EVT_000490,US_049,SSN_US_049_01,add_to_cart,14,,2709,2026-04-15T23:17:39Z,cart,LAPTOP
EVT_000491,US_050,SSN_US_050_01,search,,laptop 14 inch nhẹ,,2026-04-05T08:12:00Z,products_list,LAPTOP
EVT_000492,US_050,SSN_US_050_01,remove_from_cart,10,,5916,2026-04-05T08:15:55Z,cart,LAPTOP
EVT_000493,US_050,SSN_US_050_01,purchase,14,,14276,2026-04-05T08:17:27Z,checkout_success,LAPTOP
EVT_000494,US_050,SSN_US_050_01,paginate,,,1418,2026-04-05T08:18:57Z,products_list,LAPTOP
EVT_000495,US_050,SSN_US_050_01,sort,,sort: price_asc,,2026-04-05T08:20:59Z,products_list,LAPTOP
EVT_000496,US_050,SSN_US_050_01,add_to_cart,8,,6672,2026-04-05T08:23:09Z,cart,LAPTOP
EVT_000497,US_050,SSN_US_050_01,checkout_start,,,6500,2026-04-05T08:24:36Z,checkout,LAPTOP
EVT_000498,US_050,SSN_US_050_01,view,1,,41064,2026-04-05T08:27:17Z,product_detail,LAPTOP
EVT_000499,US_050,SSN_US_050_01,chat,2,Máy có nóng khi chạy lâu không?,,2026-04-05T08:29:36Z,chat_widget,LAPTOP
EVT_000500,US_050,SSN_US_050_01,filter,,filter: purpose=gaming,,2026-04-05T08:31:44Z,products_list,LAPTOP
EVT_000501,US_051,SSN_US_051_01,filter,,filter: purpose=gaming,,2026-04-12T09:04:00Z,products_list,LAPTOP
EVT_000502,US_051,SSN_US_051_01,checkout_start,,,9792,2026-04-12T09:06:44Z,checkout,LAPTOP
EVT_000503,US_051,SSN_US_051_01,chat,3,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-12T09:09:02Z,chat_widget,LAPTOP
EVT_000504,US_051,SSN_US_051_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-12T09:11:07Z,products_list,LAPTOP
EVT_000505,US_051,SSN_US_051_01,add_to_cart,15,,8359,2026-04-12T09:14:44Z,cart,LAPTOP
EVT_000506,US_051,SSN_US_051_01,paginate,,,1145,2026-04-12T09:16:21Z,products_list,LAPTOP
EVT_000507,US_051,SSN_US_051_01,sort,,sort: newest,,2026-04-12T09:18:40Z,products_list,LAPTOP
EVT_000508,US_051,SSN_US_051_01,remove_from_cart,1,,2829,2026-04-12T09:19:34Z,cart,LAPTOP
EVT_000509,US_051,SSN_US_051_01,purchase,8,,11199,2026-04-12T09:22:45Z,checkout_success,LAPTOP
EVT_000510,US_051,SSN_US_051_01,view,9,,57964,2026-04-12T09:25:09Z,product_detail,LAPTOP
EVT_000511,US_052,SSN_US_052_01,paginate,,,3085,2026-04-12T09:24:00Z,products_list,LAPTOP
EVT_000512,US_052,SSN_US_052_02,sort,,sort: price_desc,,2026-04-12T09:27:03Z,products_list,LAPTOP
EVT_000513,US_052,SSN_US_052_01,view,5,,65430,2026-04-12T09:28:25Z,product_detail,LAPTOP
EVT_000514,US_052,SSN_US_052_02,checkout_start,,,11874,2026-04-12T09:32:13Z,checkout,LAPTOP
EVT_000515,US_052,SSN_US_052_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-12T09:36:06Z,products_list,LAPTOP
EVT_000516,US_052,SSN_US_052_02,purchase,2,,13547,2026-04-12T09:37:41Z,checkout_success,LAPTOP
EVT_000517,US_052,SSN_US_052_01,chat,3,Máy có nóng khi chạy lâu không?,,2026-04-12T09:40:40Z,chat_widget,LAPTOP
EVT_000518,US_052,SSN_US_052_02,search,,laptop 14 inch nhẹ,,2026-04-12T09:42:09Z,products_list,LAPTOP
EVT_000519,US_052,SSN_US_052_01,add_to_cart,11,,4710,2026-04-12T09:45:17Z,cart,LAPTOP
EVT_000520,US_052,SSN_US_052_02,remove_from_cart,10,,1494,2026-04-12T09:46:00Z,cart,LAPTOP
EVT_000521,US_053,SSN_US_053_01,paginate,,,2065,2026-04-13T20:50:00Z,products_list,LAPTOP
EVT_000522,US_053,SSN_US_053_02,checkout_start,,,5509,2026-04-13T20:50:56Z,checkout,LAPTOP
EVT_000523,US_053,SSN_US_053_03,search,,laptop văn phòng dưới 15tr,,2026-04-13T20:52:33Z,products_list,LAPTOP
EVT_000524,US_053,SSN_US_053_01,purchase,4,,6253,2026-04-13T20:53:32Z,checkout_success,LAPTOP
EVT_000525,US_053,SSN_US_053_02,sort,,sort: price_asc,,2026-04-13T20:54:21Z,products_list,LAPTOP
EVT_000526,US_053,SSN_US_053_03,remove_from_cart,14,,1628,2026-04-13T20:55:46Z,cart,LAPTOP
EVT_000527,US_053,SSN_US_053_01,chat,13,Con này có nâng cấp RAM/SSD được không?,,2026-04-13T20:58:05Z,chat_widget,LAPTOP
EVT_000528,US_053,SSN_US_053_02,view,12,,52506,2026-04-13T21:01:48Z,product_detail,LAPTOP
EVT_000529,US_053,SSN_US_053_03,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-13T21:02:07Z,products_list,LAPTOP
EVT_000530,US_053,SSN_US_053_01,add_to_cart,15,,7777,2026-04-13T21:03:43Z,cart,LAPTOP
EVT_000531,US_054,SSN_US_054_01,checkout_start,,,9277,2026-04-20T12:09:00Z,checkout,LAPTOP
EVT_000532,US_054,SSN_US_054_01,paginate,,,1967,2026-04-20T12:11:46Z,products_list,LAPTOP
EVT_000533,US_054,SSN_US_054_01,view,12,,69367,2026-04-20T12:15:08Z,product_detail,LAPTOP
EVT_000534,US_054,SSN_US_054_01,remove_from_cart,4,,5174,2026-04-20T12:17:12Z,cart,LAPTOP
EVT_000535,US_054,SSN_US_054_01,search,,laptop gaming rtx,,2026-04-20T12:18:23Z,products_list,LAPTOP
EVT_000536,US_054,SSN_US_054_01,sort,,sort: price_desc,,2026-04-20T12:22:00Z,products_list,LAPTOP
EVT_000537,US_054,SSN_US_054_01,add_to_cart,4,,4513,2026-04-20T12:25:43Z,cart,LAPTOP
EVT_000538,US_054,SSN_US_054_01,purchase,10,,11218,2026-04-20T12:28:46Z,checkout_success,LAPTOP
EVT_000539,US_054,SSN_US_054_01,chat,13,Máy có nóng khi chạy lâu không?,,2026-04-20T12:30:54Z,chat_widget,LAPTOP
EVT_000540,US_054,SSN_US_054_01,filter,,filter: purpose=gaming,,2026-04-20T12:34:23Z,products_list,LAPTOP
EVT_000541,US_055,SSN_US_055_01,view,12,,73436,2026-04-14T05:52:00Z,product_detail,LAPTOP
EVT_000542,US_055,SSN_US_055_02,remove_from_cart,14,,1821,2026-04-14T05:54:22Z,cart,LAPTOP
EVT_000543,US_055,SSN_US_055_03,checkout_start,,,3374,2026-04-14T05:55:44Z,checkout,LAPTOP
EVT_000544,US_055,SSN_US_055_01,purchase,3,,8469,2026-04-14T05:59:09Z,checkout_success,LAPTOP
EVT_000545,US_055,SSN_US_055_02,chat,15,Con này có nâng cấp RAM/SSD được không?,,2026-04-14T06:01:14Z,chat_widget,LAPTOP
EVT_000546,US_055,SSN_US_055_03,add_to_cart,14,,5083,2026-04-14T06:02:01Z,cart,LAPTOP
EVT_000547,US_055,SSN_US_055_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-14T06:02:34Z,products_list,LAPTOP
EVT_000548,US_055,SSN_US_055_02,paginate,,,2647,2026-04-14T06:06:13Z,products_list,LAPTOP
EVT_000549,US_055,SSN_US_055_03,filter,,filter: purpose=gaming,,2026-04-14T06:10:09Z,products_list,LAPTOP
EVT_000550,US_055,SSN_US_055_01,sort,,sort: price_desc,,2026-04-14T06:10:25Z,products_list,LAPTOP
EVT_000551,US_056,SSN_US_056_01,sort,,sort: price_asc,,2026-04-17T11:15:00Z,products_list,LAPTOP
EVT_000552,US_056,SSN_US_056_02,chat,1,Máy có nóng khi chạy lâu không?,,2026-04-17T11:15:45Z,chat_widget,LAPTOP
EVT_000553,US_056,SSN_US_056_01,paginate,,,2735,2026-04-17T11:19:27Z,products_list,LAPTOP
EVT_000554,US_056,SSN_US_056_02,checkout_start,,,4273,2026-04-17T11:22:35Z,checkout,LAPTOP
EVT_000555,US_056,SSN_US_056_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-17T11:25:59Z,products_list,LAPTOP
EVT_000556,US_056,SSN_US_056_02,search,,laptop văn phòng dưới 15tr,,2026-04-17T11:28:09Z,products_list,LAPTOP
EVT_000557,US_056,SSN_US_056_01,purchase,1,,5298,2026-04-17T11:30:56Z,checkout_success,LAPTOP
EVT_000558,US_056,SSN_US_056_02,add_to_cart,5,,3266,2026-04-17T11:31:10Z,cart,LAPTOP
EVT_000559,US_056,SSN_US_056_01,view,3,,53966,2026-04-17T11:34:53Z,product_detail,LAPTOP
EVT_000560,US_056,SSN_US_056_02,remove_from_cart,10,,5123,2026-04-17T11:38:09Z,cart,LAPTOP
EVT_000561,US_057,SSN_US_057_01,chat,14,Màn hình có đẹp để làm thiết kế không?,,2026-04-10T07:19:00Z,chat_widget,LAPTOP
EVT_000562,US_057,SSN_US_057_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-10T07:21:42Z,products_list,LAPTOP
EVT_000563,US_057,SSN_US_057_01,purchase,11,,12443,2026-04-10T07:21:56Z,checkout_success,LAPTOP
EVT_000564,US_057,SSN_US_057_01,remove_from_cart,4,,1976,2026-04-10T07:24:33Z,cart,LAPTOP
EVT_000565,US_057,SSN_US_057_01,paginate,,,2558,2026-04-10T07:25:57Z,products_list,LAPTOP
EVT_000566,US_057,SSN_US_057_01,add_to_cart,10,,4390,2026-04-10T07:26:07Z,cart,LAPTOP
EVT_000567,US_057,SSN_US_057_01,checkout_start,,,11349,2026-04-10T07:27:18Z,checkout,LAPTOP
EVT_000568,US_057,SSN_US_057_01,sort,,sort: price_asc,,2026-04-10T07:29:14Z,products_list,LAPTOP
EVT_000569,US_057,SSN_US_057_01,search,,laptop 14 inch nhẹ,,2026-04-10T07:32:14Z,products_list,LAPTOP
EVT_000570,US_057,SSN_US_057_01,view,9,,41632,2026-04-10T07:32:45Z,product_detail,LAPTOP
EVT_000571,US_058,SSN_US_058_01,paginate,,,866,2026-04-18T16:50:00Z,products_list,LAPTOP
EVT_000572,US_058,SSN_US_058_02,filter,,filter: purpose=mỏng nhẹ,,2026-04-18T16:51:41Z,products_list,LAPTOP
EVT_000573,US_058,SSN_US_058_03,view,4,,66034,2026-04-18T16:53:19Z,product_detail,LAPTOP
EVT_000574,US_058,SSN_US_058_01,add_to_cart,11,,2349,2026-04-18T16:56:17Z,cart,LAPTOP
EVT_000575,US_058,SSN_US_058_02,checkout_start,,,11533,2026-04-18T16:59:44Z,checkout,LAPTOP
EVT_000576,US_058,SSN_US_058_03,remove_from_cart,13,,3523,2026-04-18T17:03:02Z,cart,LAPTOP
EVT_000577,US_058,SSN_US_058_01,sort,,sort: price_asc,,2026-04-18T17:03:46Z,products_list,LAPTOP
EVT_000578,US_058,SSN_US_058_02,search,,laptop AI ryzen,,2026-04-18T17:05:26Z,products_list,LAPTOP
EVT_000579,US_058,SSN_US_058_03,chat,14,Pin dùng văn phòng được bao lâu?,,2026-04-18T17:07:02Z,chat_widget,LAPTOP
EVT_000580,US_058,SSN_US_058_01,purchase,13,,11612,2026-04-18T17:10:44Z,checkout_success,LAPTOP
EVT_000581,US_059,SSN_US_059_01,paginate,,,2092,2026-04-21T05:51:00Z,products_list,LAPTOP
EVT_000582,US_059,SSN_US_059_02,add_to_cart,9,,4762,2026-04-21T05:52:29Z,cart,LAPTOP
EVT_000583,US_059,SSN_US_059_01,sort,,sort: newest,,2026-04-21T05:56:07Z,products_list,LAPTOP
EVT_000584,US_059,SSN_US_059_02,remove_from_cart,5,,1099,2026-04-21T05:58:18Z,cart,LAPTOP
EVT_000585,US_059,SSN_US_059_01,purchase,11,,7131,2026-04-21T06:01:40Z,checkout_success,LAPTOP
EVT_000586,US_059,SSN_US_059_02,chat,6,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-21T06:03:03Z,chat_widget,LAPTOP
EVT_000587,US_059,SSN_US_059_01,search,,laptop 14 inch nhẹ,,2026-04-21T06:06:54Z,products_list,LAPTOP
EVT_000588,US_059,SSN_US_059_02,checkout_start,,,6476,2026-04-21T06:08:28Z,checkout,LAPTOP
EVT_000589,US_059,SSN_US_059_01,view,13,,42118,2026-04-21T06:09:09Z,product_detail,LAPTOP
EVT_000590,US_059,SSN_US_059_02,filter,,filter: purpose=gaming,,2026-04-21T06:11:10Z,products_list,LAPTOP
EVT_000591,US_060,SSN_US_060_01,sort,,sort: price_asc,,2026-04-13T10:11:00Z,products_list,LAPTOP
EVT_000592,US_060,SSN_US_060_02,view,10,,71892,2026-04-13T10:13:00Z,product_detail,LAPTOP
EVT_000593,US_060,SSN_US_060_01,purchase,9,,8813,2026-04-13T10:13:56Z,checkout_success,LAPTOP
EVT_000594,US_060,SSN_US_060_02,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-13T10:15:28Z,products_list,LAPTOP
EVT_000595,US_060,SSN_US_060_01,filter,,filter: purpose=gaming,,2026-04-13T10:15:58Z,products_list,LAPTOP
EVT_000596,US_060,SSN_US_060_02,paginate,,,2010,2026-04-13T10:18:57Z,products_list,LAPTOP
EVT_000597,US_060,SSN_US_060_01,remove_from_cart,8,,5736,2026-04-13T10:20:25Z,cart,LAPTOP
EVT_000598,US_060,SSN_US_060_02,add_to_cart,7,,2865,2026-04-13T10:23:38Z,cart,LAPTOP
EVT_000599,US_060,SSN_US_060_01,chat,8,Máy có nóng khi chạy lâu không?,,2026-04-13T10:26:44Z,chat_widget,LAPTOP
EVT_000600,US_060,SSN_US_060_02,checkout_start,,,2693,2026-04-13T10:28:48Z,checkout,LAPTOP
EVT_000601,US_061,SSN_US_061_01,checkout_start,,,2570,2026-04-20T13:17:00Z,checkout,LAPTOP
EVT_000602,US_061,SSN_US_061_02,add_to_cart,2,,3433,2026-04-20T13:17:42Z,cart,LAPTOP
EVT_000603,US_061,SSN_US_061_01,sort,,sort: newest,,2026-04-20T13:21:11Z,products_list,LAPTOP
EVT_000604,US_061,SSN_US_061_02,chat,6,Màn hình có đẹp để làm thiết kế không?,,2026-04-20T13:22:54Z,chat_widget,LAPTOP
EVT_000605,US_061,SSN_US_061_01,purchase,1,,13913,2026-04-20T13:25:29Z,checkout_success,LAPTOP
EVT_000606,US_061,SSN_US_061_02,paginate,,,2642,2026-04-20T13:26:18Z,products_list,LAPTOP
EVT_000607,US_061,SSN_US_061_01,filter,,filter: purpose=gaming,,2026-04-20T13:28:02Z,products_list,LAPTOP
EVT_000608,US_061,SSN_US_061_02,remove_from_cart,13,,1429,2026-04-20T13:30:05Z,cart,LAPTOP
EVT_000609,US_061,SSN_US_061_01,view,3,,52698,2026-04-20T13:32:41Z,product_detail,LAPTOP
EVT_000610,US_061,SSN_US_061_02,search,,laptop văn phòng dưới 15tr,,2026-04-20T13:34:24Z,products_list,LAPTOP
EVT_000611,US_062,SSN_US_062_01,add_to_cart,12,,5155,2026-04-09T07:07:00Z,cart,LAPTOP
EVT_000612,US_062,SSN_US_062_02,purchase,10,,8678,2026-04-09T07:08:04Z,checkout_success,LAPTOP
EVT_000613,US_062,SSN_US_062_03,view,15,,50191,2026-04-09T07:11:11Z,product_detail,LAPTOP
EVT_000614,US_062,SSN_US_062_01,chat,2,Pin dùng văn phòng được bao lâu?,,2026-04-09T07:12:12Z,chat_widget,LAPTOP
EVT_000615,US_062,SSN_US_062_02,remove_from_cart,2,,4503,2026-04-09T07:16:00Z,cart,LAPTOP
EVT_000616,US_062,SSN_US_062_03,sort,,sort: newest,,2026-04-09T07:16:54Z,products_list,LAPTOP
EVT_000617,US_062,SSN_US_062_01,paginate,,,1159,2026-04-09T07:18:57Z,products_list,LAPTOP
EVT_000618,US_062,SSN_US_062_02,checkout_start,,,7236,2026-04-09T07:22:34Z,checkout,LAPTOP
EVT_000619,US_062,SSN_US_062_03,filter,,filter: purpose=gaming,,2026-04-09T07:25:34Z,products_list,LAPTOP
EVT_000620,US_062,SSN_US_062_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-09T07:28:45Z,products_list,LAPTOP
EVT_000621,US_063,SSN_US_063_01,sort,,sort: price_desc,,2026-04-10T09:54:00Z,products_list,LAPTOP
EVT_000622,US_063,SSN_US_063_02,purchase,6,,13077,2026-04-10T09:54:16Z,checkout_success,LAPTOP
EVT_000623,US_063,SSN_US_063_03,remove_from_cart,6,,4628,2026-04-10T09:56:52Z,cart,LAPTOP
EVT_000624,US_063,SSN_US_063_01,checkout_start,,,11038,2026-04-10T10:00:27Z,checkout,LAPTOP
EVT_000625,US_063,SSN_US_063_02,search,,laptop AI ryzen,,2026-04-10T10:01:10Z,products_list,LAPTOP
EVT_000626,US_063,SSN_US_063_03,view,2,,22308,2026-04-10T10:05:06Z,product_detail,LAPTOP
EVT_000627,US_063,SSN_US_063_01,paginate,,,2430,2026-04-10T10:06:35Z,products_list,LAPTOP
EVT_000628,US_063,SSN_US_063_02,add_to_cart,12,,5421,2026-04-10T10:09:48Z,cart,LAPTOP
EVT_000629,US_063,SSN_US_063_03,chat,7,Màn hình có đẹp để làm thiết kế không?,,2026-04-10T10:12:12Z,chat_widget,LAPTOP
EVT_000630,US_063,SSN_US_063_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-10T10:15:52Z,products_list,LAPTOP
EVT_000631,US_064,SSN_US_064_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-11T20:04:00Z,products_list,LAPTOP
EVT_000632,US_064,SSN_US_064_01,sort,,sort: price_asc,,2026-04-11T20:07:52Z,products_list,LAPTOP
EVT_000633,US_064,SSN_US_064_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-11T20:11:34Z,products_list,LAPTOP
EVT_000634,US_064,SSN_US_064_01,remove_from_cart,3,,3291,2026-04-11T20:13:56Z,cart,LAPTOP
EVT_000635,US_064,SSN_US_064_01,purchase,3,,9286,2026-04-11T20:14:48Z,checkout_success,LAPTOP
EVT_000636,US_064,SSN_US_064_01,paginate,,,1723,2026-04-11T20:17:59Z,products_list,LAPTOP
EVT_000637,US_064,SSN_US_064_01,view,9,,36615,2026-04-11T20:19:37Z,product_detail,LAPTOP
EVT_000638,US_064,SSN_US_064_01,add_to_cart,2,,3552,2026-04-11T20:23:23Z,cart,LAPTOP
EVT_000639,US_064,SSN_US_064_01,chat,11,Con này có nâng cấp RAM/SSD được không?,,2026-04-11T20:24:23Z,chat_widget,LAPTOP
EVT_000640,US_064,SSN_US_064_01,checkout_start,,,4050,2026-04-11T20:25:43Z,checkout,LAPTOP
EVT_000641,US_065,SSN_US_065_01,remove_from_cart,14,,1032,2026-04-20T17:05:00Z,cart,LAPTOP
EVT_000642,US_065,SSN_US_065_02,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-20T17:05:30Z,products_list,LAPTOP
EVT_000643,US_065,SSN_US_065_01,sort,,sort: newest,,2026-04-20T17:08:24Z,products_list,LAPTOP
EVT_000644,US_065,SSN_US_065_02,checkout_start,,,5453,2026-04-20T17:09:41Z,checkout,LAPTOP
EVT_000645,US_065,SSN_US_065_01,paginate,,,3143,2026-04-20T17:13:07Z,products_list,LAPTOP
EVT_000646,US_065,SSN_US_065_02,add_to_cart,10,,6734,2026-04-20T17:15:03Z,cart,LAPTOP
EVT_000647,US_065,SSN_US_065_01,view,8,,59101,2026-04-20T17:15:20Z,product_detail,LAPTOP
EVT_000648,US_065,SSN_US_065_02,chat,5,Máy có nóng khi chạy lâu không?,,2026-04-20T17:17:49Z,chat_widget,LAPTOP
EVT_000649,US_065,SSN_US_065_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-20T17:20:02Z,products_list,LAPTOP
EVT_000650,US_065,SSN_US_065_02,purchase,13,,10653,2026-04-20T17:23:38Z,checkout_success,LAPTOP
EVT_000651,US_066,SSN_US_066_01,paginate,,,2080,2026-04-03T22:03:00Z,products_list,LAPTOP
EVT_000652,US_066,SSN_US_066_02,search,,laptop 14 inch nhẹ,,2026-04-03T22:06:50Z,products_list,LAPTOP
EVT_000653,US_066,SSN_US_066_01,add_to_cart,12,,8551,2026-04-03T22:08:21Z,cart,LAPTOP
EVT_000654,US_066,SSN_US_066_02,chat,7,Pin dùng văn phòng được bao lâu?,,2026-04-03T22:09:59Z,chat_widget,LAPTOP
EVT_000655,US_066,SSN_US_066_01,view,6,,51749,2026-04-03T22:13:23Z,product_detail,LAPTOP
EVT_000656,US_066,SSN_US_066_02,purchase,2,,9228,2026-04-03T22:15:56Z,checkout_success,LAPTOP
EVT_000657,US_066,SSN_US_066_01,sort,,sort: price_desc,,2026-04-03T22:17:07Z,products_list,LAPTOP
EVT_000658,US_066,SSN_US_066_02,remove_from_cart,5,,4483,2026-04-03T22:17:48Z,cart,LAPTOP
EVT_000659,US_066,SSN_US_066_01,checkout_start,,,4308,2026-04-03T22:19:01Z,checkout,LAPTOP
EVT_000660,US_066,SSN_US_066_02,filter,,filter: purpose=mỏng nhẹ,,2026-04-03T22:19:35Z,products_list,LAPTOP
EVT_000661,US_067,SSN_US_067_01,search,,laptop văn phòng dưới 15tr,,2026-04-20T13:15:00Z,products_list,LAPTOP
EVT_000662,US_067,SSN_US_067_02,chat,2,Màn hình có đẹp để làm thiết kế không?,,2026-04-20T13:15:15Z,chat_widget,LAPTOP
EVT_000663,US_067,SSN_US_067_01,checkout_start,,,9491,2026-04-20T13:17:34Z,checkout,LAPTOP
EVT_000664,US_067,SSN_US_067_02,paginate,,,1681,2026-04-20T13:18:45Z,products_list,LAPTOP
EVT_000665,US_067,SSN_US_067_01,sort,,sort: price_desc,,2026-04-20T13:21:24Z,products_list,LAPTOP
EVT_000666,US_067,SSN_US_067_02,remove_from_cart,1,,3104,2026-04-20T13:21:46Z,cart,LAPTOP
EVT_000667,US_067,SSN_US_067_01,view,10,,73236,2026-04-20T13:24:02Z,product_detail,LAPTOP
EVT_000668,US_067,SSN_US_067_02,purchase,11,,11710,2026-04-20T13:26:59Z,checkout_success,LAPTOP
EVT_000669,US_067,SSN_US_067_01,add_to_cart,9,,1566,2026-04-20T13:28:22Z,cart,LAPTOP
EVT_000670,US_067,SSN_US_067_02,filter,,filter: purpose=mỏng nhẹ,,2026-04-20T13:32:08Z,products_list,LAPTOP
EVT_000671,US_068,SSN_US_068_01,purchase,2,,10329,2026-04-09T23:23:00Z,checkout_success,LAPTOP
EVT_000672,US_068,SSN_US_068_01,filter,,filter: purpose=gaming,,2026-04-09T23:25:19Z,products_list,LAPTOP
EVT_000673,US_068,SSN_US_068_01,chat,9,Máy có nóng khi chạy lâu không?,,2026-04-09T23:28:44Z,chat_widget,LAPTOP
EVT_000674,US_068,SSN_US_068_01,view,10,,62590,2026-04-09T23:32:25Z,product_detail,LAPTOP
