event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type,time_since_prev_s,session_event_index,device,referrer,preferred_brand,preferred_budget,preferred_purpose,cart_size
EVT_010141,US_256,SSN_US_256_02,add_to_wishlist,10,,2309,2026-04-05T23:55:54Z,wishlist,LAPTOP,75,25,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010142,US_256,SSN_US_256_02,search,,laptop rtx 2050 tầm 20tr,,2026-04-05T23:56:57Z,products_list,LAPTOP,63,26,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010143,US_256,SSN_US_256_02,view,4,,57900,2026-04-05T23:59:07Z,product_detail,LAPTOP,130,27,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010144,US_256,SSN_US_256_02,add_to_wishlist,4,,1986,2026-04-06T00:00:51Z,wishlist,LAPTOP,104,28,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010145,US_256,SSN_US_256_02,search,,laptop asus 25-30tr,,2026-04-06T00:01:27Z,products_list,LAPTOP,36,29,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010146,US_256,SSN_US_256_02,view,5,,26311,2026-04-06T00:04:45Z,product_detail,LAPTOP,198,30,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010147,US_256,SSN_US_256_02,add_to_wishlist,5,,1174,2026-04-06T00:07:09Z,wishlist,LAPTOP,144,31,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010148,US_256,SSN_US_256_02,search,,laptop gaming hp dưới 10tr,,2026-04-06T00:08:56Z,products_list,LAPTOP,107,32,desktop,direct,HP,dưới 10tr,gaming,1
EVT_010149,US_257,SSN_US_257_01,search,,laptop văn phòng hp 15-20tr,,2026-04-08T23:35:00Z,products_list,LAPTOP,0,1,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010150,US_257,SSN_US_257_01,filter,,filter: purpose=văn phòng,,2026-04-08T23:35:12Z,products_list,LAPTOP,12,2,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010151,US_257,SSN_US_257_01,view,4,,47475,2026-04-08T23:36:25Z,product_detail,LAPTOP,73,3,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010152,US_257,SSN_US_257_01,add_to_wishlist,4,,1150,2026-04-08T23:39:00Z,wishlist,LAPTOP,155,4,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010153,US_257,SSN_US_257_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-08T23:40:59Z,products_list,LAPTOP,119,5,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010154,US_257,SSN_US_257_01,view,10,,28688,2026-04-08T23:44:35Z,product_detail,LAPTOP,216,6,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010155,US_257,SSN_US_257_01,add_to_wishlist,10,,2154,2026-04-08T23:47:19Z,wishlist,LAPTOP,164,7,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010156,US_257,SSN_US_257_01,search,,laptop văn phòng hp 15-20tr,,2026-04-08T23:51:12Z,products_list,LAPTOP,233,8,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010157,US_257,SSN_US_257_01,view,10,,57896,2026-04-08T23:53:10Z,product_detail,LAPTOP,118,9,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010158,US_257,SSN_US_257_01,add_to_wishlist,10,,1157,2026-04-08T23:54:32Z,wishlist,LAPTOP,82,10,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010159,US_257,SSN_US_257_01,search,,laptop văn phòng hp 15-20tr,,2026-04-08T23:56:05Z,products_list,LAPTOP,93,11,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010160,US_257,SSN_US_257_01,view,14,,59389,2026-04-08T23:57:08Z,product_detail,LAPTOP,63,12,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010161,US_257,SSN_US_257_01,add_to_wishlist,14,,2372,2026-04-08T23:58:40Z,wishlist,LAPTOP,92,13,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010162,US_257,SSN_US_257_02,search,,laptop văn phòng hp 15-20tr,,2026-04-09T02:18:00Z,products_list,LAPTOP,0,1,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010163,US_257,SSN_US_257_02,filter,,filter: purpose=văn phòng,,2026-04-09T02:18:36Z,products_list,LAPTOP,36,2,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010164,US_257,SSN_US_257_02,view,10,,26165,2026-04-09T02:20:12Z,product_detail,LAPTOP,96,3,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010165,US_257,SSN_US_257_02,add_to_cart,4,,1808,2026-04-09T02:22:02Z,cart,LAPTOP,110,4,desktop,ads,HP,15-20tr,văn phòng,1
EVT_010166,US_257,SSN_US_257_02,remove_from_cart,4,,5648,2026-04-09T02:24:14Z,cart,LAPTOP,132,5,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010167,US_257,SSN_US_257_02,view,6,,35954,2026-04-09T02:27:56Z,product_detail,LAPTOP,222,6,desktop,ads,HP,15-20tr,văn phòng,0
EVT_010168,US_257,SSN_US_257_02,add_to_cart,6,,5666,2026-04-09T02:29:37Z,cart,LAPTOP,101,7,desktop,ads,HP,15-20tr,văn phòng,1
EVT_010169,US_257,SSN_US_257_02,search,,laptop văn phòng hp 15-20tr,,2026-04-09T02:31:34Z,products_list,LAPTOP,117,8,desktop,ads,HP,15-20tr,văn phòng,1
EVT_010170,US_257,SSN_US_257_02,view,10,,36664,2026-04-09T02:33:34Z,product_detail,LAPTOP,120,9,desktop,ads,HP,15-20tr,văn phòng,1
EVT_010171,US_257,SSN_US_257_02,add_to_cart,10,,6501,2026-04-09T02:36:50Z,cart,LAPTOP,196,10,desktop,ads,HP,15-20tr,văn phòng,2
EVT_010172,US_257,SSN_US_257_02,search,,laptop văn phòng hp 15-20tr,,2026-04-09T02:38:23Z,products_list,LAPTOP,93,11,desktop,ads,HP,15-20tr,văn phòng,2
EVT_010173,US_257,SSN_US_257_02,view,10,,46160,2026-04-09T02:38:33Z,product_detail,LAPTOP,10,12,desktop,ads,HP,15-20tr,văn phòng,2
EVT_010174,US_257,SSN_US_257_02,add_to_cart,10,,5914,2026-04-09T02:41:30Z,cart,LAPTOP,177,13,desktop,ads,HP,15-20tr,văn phòng,3
EVT_010175,US_257,SSN_US_257_02,search,,laptop văn phòng hp 15-20tr,,2026-04-09T02:43:06Z,products_list,LAPTOP,96,14,desktop,ads,HP,15-20tr,văn phòng,3
EVT_010176,US_257,SSN_US_257_02,view,4,,44776,2026-04-09T02:43:35Z,product_detail,LAPTOP,29,15,desktop,ads,HP,15-20tr,văn phòng,3
EVT_010177,US_257,SSN_US_257_02,add_to_cart,4,,5248,2026-04-09T02:46:03Z,cart,LAPTOP,148,16,desktop,ads,HP,15-20tr,văn phòng,4
EVT_010178,US_257,SSN_US_257_02,search,,laptop văn phòng hp 15-20tr,,2026-04-09T02:49:19Z,products_list,LAPTOP,196,17,desktop,ads,HP,15-20tr,văn phòng,4
EVT_010179,US_257,SSN_US_257_02,view,1,,74576,2026-04-09T02:51:38Z,product_detail,LAPTOP,139,18,desktop,ads,HP,15-20tr,văn phòng,4
EVT_010180,US_257,SSN_US_257_02,add_to_cart,4,,2196,2026-04-09T02:53:36Z,cart,LAPTOP,118,19,desktop,ads,HP,15-20tr,văn phòng,5
EVT_010181,US_257,SSN_US_257_02,search,,laptop văn phòng hp 15-20tr,,2026-04-09T02:53:51Z,products_list,LAPTOP,15,20,desktop,ads,HP,15-20tr,văn phòng,5
EVT_010182,US_257,SSN_US_257_02,view,4,,23294,2026-04-09T02:56:56Z,product_detail,LAPTOP,185,21,desktop,ads,HP,15-20tr,văn phòng,5
EVT_010183,US_257,SSN_US_257_02,add_to_cart,4,,7715,2026-04-09T02:57:30Z,cart,LAPTOP,34,22,desktop,ads,HP,15-20tr,văn phòng,6
EVT_010184,US_257,SSN_US_257_02,checkout_start,,,5520,2026-04-09T02:59:18Z,checkout,LAPTOP,108,23,desktop,ads,HP,15-20tr,văn phòng,6
EVT_010185,US_257,SSN_US_257_02,purchase,4,,12578,2026-04-09T03:01:33Z,checkout_success,LAPTOP,135,24,desktop,ads,HP,15-20tr,văn phòng,5
EVT_010186,US_257,SSN_US_257_02,checkout_start,,,6271,2026-04-09T03:04:32Z,checkout,LAPTOP,179,25,desktop,ads,HP,15-20tr,văn phòng,5
EVT_010187,US_257,SSN_US_257_02,purchase,4,,11340,2026-04-09T03:05:56Z,checkout_success,LAPTOP,84,26,desktop,ads,HP,15-20tr,văn phòng,4
EVT_010188,US_258,SSN_US_258_01,search,,laptop mỏng nhẹ hp 25-30tr,,2026-04-14T18:33:00Z,products_list,LAPTOP,0,1,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010189,US_258,SSN_US_258_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-14T18:36:50Z,products_list,LAPTOP,230,2,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010190,US_258,SSN_US_258_01,view,1,,60317,2026-04-14T18:39:54Z,product_detail,LAPTOP,184,3,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010191,US_258,SSN_US_258_01,add_to_wishlist,1,,1286,2026-04-14T18:43:43Z,wishlist,LAPTOP,229,4,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010192,US_258,SSN_US_258_01,search,,laptop mỏng nhẹ hp 25-30tr,,2026-04-14T18:44:54Z,products_list,LAPTOP,71,5,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010193,US_258,SSN_US_258_01,view,4,,49750,2026-04-14T18:47:21Z,product_detail,LAPTOP,147,6,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010194,US_258,SSN_US_258_01,add_to_wishlist,4,,1302,2026-04-14T18:48:53Z,wishlist,LAPTOP,92,7,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010195,US_258,SSN_US_258_01,search,,laptop gọn nhẹ mang đi làm,,2026-04-14T18:52:46Z,products_list,LAPTOP,233,8,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010196,US_258,SSN_US_258_01,view,12,,35320,2026-04-14T18:55:56Z,product_detail,LAPTOP,190,9,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010197,US_258,SSN_US_258_01,add_to_wishlist,12,,2445,2026-04-14T18:58:11Z,wishlist,LAPTOP,135,10,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010198,US_258,SSN_US_258_01,search,,laptop intel arc 10-15tr,,2026-04-14T19:00:10Z,products_list,LAPTOP,119,11,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010199,US_258,SSN_US_258_01,view,10,,72489,2026-04-14T19:03:30Z,product_detail,LAPTOP,200,12,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010200,US_258,SSN_US_258_01,add_to_wishlist,10,,2039,2026-04-14T19:04:24Z,wishlist,LAPTOP,54,13,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010201,US_258,SSN_US_258_01,search,,laptop thiết kế đồ hoạ kiến trúc,,2026-04-14T19:07:47Z,products_list,LAPTOP,203,14,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010202,US_258,SSN_US_258_01,view,13,,47209,2026-04-14T19:09:33Z,product_detail,LAPTOP,106,15,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010203,US_258,SSN_US_258_01,add_to_wishlist,13,,854,2026-04-14T19:13:26Z,wishlist,LAPTOP,233,16,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010204,US_258,SSN_US_258_01,search,,laptop văn phòng dưới 15tr,,2026-04-14T19:17:08Z,products_list,LAPTOP,222,17,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010205,US_258,SSN_US_258_01,view,6,,21650,2026-04-14T19:18:35Z,product_detail,LAPTOP,87,18,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010206,US_258,SSN_US_258_02,search,,laptop ultra 5 dưới 10tr,,2026-04-14T20:54:00Z,products_list,LAPTOP,0,1,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010207,US_258,SSN_US_258_02,filter,,filter: brand=hp,,2026-04-14T20:55:06Z,products_list,LAPTOP,66,2,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010208,US_258,SSN_US_258_02,view,4,,67724,2026-04-14T20:55:20Z,product_detail,LAPTOP,14,3,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010209,US_258,SSN_US_258_02,add_to_wishlist,4,,2133,2026-04-14T20:58:34Z,wishlist,LAPTOP,194,4,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010210,US_258,SSN_US_258_02,search,,laptop intel arc 10-15tr,,2026-04-14T21:02:19Z,products_list,LAPTOP,225,5,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010211,US_258,SSN_US_258_02,view,11,,43255,2026-04-14T21:02:50Z,product_detail,LAPTOP,31,6,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010212,US_258,SSN_US_258_02,add_to_wishlist,11,,1001,2026-04-14T21:03:05Z,wishlist,LAPTOP,15,7,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010213,US_258,SSN_US_258_02,search,,laptop ultra 7 20-25tr,,2026-04-14T21:06:32Z,products_list,LAPTOP,207,8,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010214,US_258,SSN_US_258_03,search,,laptop intel arc tầm 20tr,,2026-04-14T21:24:00Z,products_list,LAPTOP,0,1,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010215,US_258,SSN_US_258_03,filter,,filter: price<=10000000,,2026-04-14T21:24:59Z,products_list,LAPTOP,59,2,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010216,US_258,SSN_US_258_03,view,10,,60501,2026-04-14T21:28:20Z,product_detail,LAPTOP,201,3,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010217,US_258,SSN_US_258_03,add_to_wishlist,10,,1026,2026-04-14T21:30:18Z,wishlist,LAPTOP,118,4,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010218,US_258,SSN_US_258_03,search,,laptop asus 10-15tr,,2026-04-14T21:31:23Z,products_list,LAPTOP,65,5,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010219,US_258,SSN_US_258_03,view,10,,27661,2026-04-14T21:32:37Z,product_detail,LAPTOP,74,6,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010220,US_258,SSN_US_258_03,add_to_wishlist,10,,2456,2026-04-14T21:34:04Z,wishlist,LAPTOP,87,7,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010221,US_258,SSN_US_258_03,search,,laptop mỏng nhẹ hp 25-30tr,,2026-04-14T21:37:08Z,products_list,LAPTOP,184,8,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010222,US_258,SSN_US_258_03,view,10,,40955,2026-04-14T21:38:30Z,product_detail,LAPTOP,82,9,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010223,US_258,SSN_US_258_03,add_to_wishlist,10,,1673,2026-04-14T21:39:34Z,wishlist,LAPTOP,64,10,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010224,US_258,SSN_US_258_03,search,,laptop rtx 2050 20-25tr,,2026-04-14T21:42:24Z,products_list,LAPTOP,170,11,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010225,US_258,SSN_US_258_03,view,4,,43381,2026-04-14T21:45:06Z,product_detail,LAPTOP,162,12,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010226,US_258,SSN_US_258_03,add_to_wishlist,4,,1270,2026-04-14T21:46:22Z,wishlist,LAPTOP,76,13,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010227,US_258,SSN_US_258_03,search,,laptop học IT + lập trình,,2026-04-14T21:48:15Z,products_list,LAPTOP,113,14,desktop,organic,HP,25-30tr,mỏng nhẹ,0
EVT_010228,US_259,SSN_US_259_01,search,,laptop học IT + lập trình,,2026-04-12T14:43:00Z,products_list,LAPTOP,0,1,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010229,US_259,SSN_US_259_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-12T14:44:20Z,products_list,LAPTOP,80,2,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010230,US_259,SSN_US_259_01,view,4,,47261,2026-04-12T14:44:32Z,product_detail,LAPTOP,12,3,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010231,US_259,SSN_US_259_01,add_to_wishlist,4,,1217,2026-04-12T14:44:41Z,wishlist,LAPTOP,9,4,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010232,US_259,SSN_US_259_01,search,,laptop ultra 5 dưới 30tr,,2026-04-12T14:46:08Z,products_list,LAPTOP,87,5,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010233,US_259,SSN_US_259_01,view,10,,29341,2026-04-12T14:46:18Z,product_detail,LAPTOP,10,6,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010234,US_259,SSN_US_259_01,add_to_wishlist,10,,1982,2026-04-12T14:47:36Z,wishlist,LAPTOP,78,7,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010235,US_259,SSN_US_259_01,search,,laptop gọn nhẹ mang đi làm,,2026-04-12T14:48:16Z,products_list,LAPTOP,40,8,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010236,US_259,SSN_US_259_01,view,10,,47130,2026-04-12T14:48:25Z,product_detail,LAPTOP,9,9,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010237,US_259,SSN_US_259_01,add_to_wishlist,10,,1702,2026-04-12T14:49:22Z,wishlist,LAPTOP,57,10,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010238,US_259,SSN_US_259_01,search,,laptop 14 inch nhẹ dưới 1.5kg,,2026-04-12T14:50:14Z,products_list,LAPTOP,52,11,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010239,US_259,SSN_US_259_01,view,10,,71327,2026-04-12T14:51:09Z,product_detail,LAPTOP,55,12,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010240,US_259,SSN_US_259_01,add_to_wishlist,10,,1615,2026-04-12T14:51:59Z,wishlist,LAPTOP,50,13,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010241,US_259,SSN_US_259_01,search,,laptop intel arc 20-25tr,,2026-04-12T14:53:08Z,products_list,LAPTOP,69,14,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010242,US_259,SSN_US_259_01,view,14,,42532,2026-04-12T14:53:32Z,product_detail,LAPTOP,24,15,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010243,US_259,SSN_US_259_01,add_to_wishlist,14,,1855,2026-04-12T14:54:07Z,wishlist,LAPTOP,35,16,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010244,US_259,SSN_US_259_01,search,,laptop asus dưới 10tr,,2026-04-12T14:54:49Z,products_list,LAPTOP,42,17,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010245,US_259,SSN_US_259_01,view,10,,73005,2026-04-12T14:55:27Z,product_detail,LAPTOP,38,18,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010246,US_259,SSN_US_259_01,add_to_wishlist,10,,1628,2026-04-12T14:56:15Z,wishlist,LAPTOP,48,19,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010247,US_259,SSN_US_259_01,search,,laptop mỏng nhẹ hp tầm 20tr,,2026-04-12T14:56:51Z,products_list,LAPTOP,36,20,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010248,US_259,SSN_US_259_01,view,10,,73603,2026-04-12T14:58:03Z,product_detail,LAPTOP,72,21,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010249,US_259,SSN_US_259_01,add_to_wishlist,10,,989,2026-04-12T14:58:50Z,wishlist,LAPTOP,47,22,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010250,US_259,SSN_US_259_01,search,,laptop radeon 20-25tr,,2026-04-12T15:00:18Z,products_list,LAPTOP,88,23,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010251,US_259,SSN_US_259_01,view,15,,72121,2026-04-12T15:01:47Z,product_detail,LAPTOP,89,24,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010252,US_259,SSN_US_259_01,add_to_wishlist,15,,2380,2026-04-12T15:02:46Z,wishlist,LAPTOP,59,25,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010253,US_259,SSN_US_259_01,search,,laptop acer 10-15tr,,2026-04-12T15:03:37Z,products_list,LAPTOP,51,26,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010254,US_259,SSN_US_259_01,view,10,,45518,2026-04-12T15:04:13Z,product_detail,LAPTOP,36,27,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010255,US_259,SSN_US_259_01,add_to_wishlist,10,,1741,2026-04-12T15:05:01Z,wishlist,LAPTOP,48,28,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010256,US_259,SSN_US_259_01,search,,laptop mỏng nhẹ dưới 20tr,,2026-04-12T15:05:29Z,products_list,LAPTOP,28,29,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010257,US_259,SSN_US_259_01,view,4,,19476,2026-04-12T15:05:59Z,product_detail,LAPTOP,30,30,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010258,US_259,SSN_US_259_01,add_to_wishlist,4,,2374,2026-04-12T15:06:20Z,wishlist,LAPTOP,21,31,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010259,US_259,SSN_US_259_01,search,,laptop rtx 2050 tầm 20tr,,2026-04-12T15:07:17Z,products_list,LAPTOP,57,32,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010260,US_259,SSN_US_259_01,view,10,,57110,2026-04-12T15:08:17Z,product_detail,LAPTOP,60,33,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010261,US_259,SSN_US_259_01,add_to_wishlist,10,,1511,2026-04-12T15:08:26Z,wishlist,LAPTOP,9,34,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010262,US_259,SSN_US_259_01,search,,laptop lenovo 20-25tr,,2026-04-12T15:09:51Z,products_list,LAPTOP,85,35,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010263,US_259,SSN_US_259_01,view,10,,67439,2026-04-12T15:11:21Z,product_detail,LAPTOP,90,36,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010264,US_259,SSN_US_259_01,add_to_wishlist,10,,1564,2026-04-12T15:11:27Z,wishlist,LAPTOP,6,37,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010265,US_259,SSN_US_259_01,search,,laptop mỏng nhẹ hp tầm 20tr,,2026-04-12T15:11:36Z,products_list,LAPTOP,9,38,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010266,US_259,SSN_US_259_01,view,4,,21892,2026-04-12T15:12:14Z,product_detail,LAPTOP,38,39,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010267,US_259,SSN_US_259_01,add_to_wishlist,4,,1873,2026-04-12T15:13:18Z,wishlist,LAPTOP,64,40,desktop,organic,HP,tầm 20tr,mỏng nhẹ,0
EVT_010268,US_260,SSN_US_260_01,search,,laptop intel arc 15-20tr,,2026-04-12T13:04:00Z,products_list,LAPTOP,0,1,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010269,US_260,SSN_US_260_01,filter,,filter: brand=hp,,2026-04-12T13:05:58Z,products_list,LAPTOP,118,2,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010270,US_260,SSN_US_260_01,view,4,,23686,2026-04-12T13:06:31Z,product_detail,LAPTOP,33,3,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010271,US_260,SSN_US_260_01,add_to_wishlist,4,,1721,2026-04-12T13:08:51Z,wishlist,LAPTOP,140,4,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010272,US_260,SSN_US_260_01,search,,laptop hp 10-15tr,,2026-04-12T13:11:45Z,products_list,LAPTOP,174,5,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010273,US_260,SSN_US_260_01,view,10,,69613,2026-04-12T13:15:10Z,product_detail,LAPTOP,205,6,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010274,US_260,SSN_US_260_01,add_to_wishlist,10,,1166,2026-04-12T13:18:05Z,wishlist,LAPTOP,175,7,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010275,US_260,SSN_US_260_01,search,,laptop màn hình 16 inch 16:10,,2026-04-12T13:19:59Z,products_list,LAPTOP,114,8,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010276,US_260,SSN_US_260_01,view,10,,48827,2026-04-12T13:22:19Z,product_detail,LAPTOP,140,9,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010277,US_260,SSN_US_260_01,add_to_wishlist,10,,1518,2026-04-12T13:24:33Z,wishlist,LAPTOP,134,10,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010278,US_260,SSN_US_260_02,search,,laptop ultra 5 dưới 10tr,,2026-04-12T13:14:00Z,products_list,LAPTOP,0,1,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010279,US_260,SSN_US_260_02,filter,,filter: purpose=văn phòng,,2026-04-12T13:17:04Z,products_list,LAPTOP,184,2,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010280,US_260,SSN_US_260_02,view,10,,53884,2026-04-12T13:18:15Z,product_detail,LAPTOP,71,3,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010281,US_260,SSN_US_260_02,add_to_wishlist,10,,2413,2026-04-12T13:21:04Z,wishlist,LAPTOP,169,4,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010282,US_260,SSN_US_260_02,search,,laptop mỏng nhẹ pin trâu,,2026-04-12T13:23:30Z,products_list,LAPTOP,146,5,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010283,US_260,SSN_US_260_02,view,4,,42173,2026-04-12T13:25:28Z,product_detail,LAPTOP,118,6,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010284,US_260,SSN_US_260_02,add_to_wishlist,4,,1427,2026-04-12T13:26:22Z,wishlist,LAPTOP,54,7,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010285,US_260,SSN_US_260_02,search,,laptop ryzen ai dưới 30tr,,2026-04-12T13:27:11Z,products_list,LAPTOP,49,8,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010286,US_260,SSN_US_260_02,view,4,,36102,2026-04-12T13:27:38Z,product_detail,LAPTOP,27,9,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010287,US_260,SSN_US_260_02,add_to_wishlist,4,,2071,2026-04-12T13:28:52Z,wishlist,LAPTOP,74,10,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010288,US_260,SSN_US_260_02,search,,laptop asus 25-30tr,,2026-04-12T13:29:16Z,products_list,LAPTOP,24,11,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010289,US_260,SSN_US_260_02,view,4,,65840,2026-04-12T13:30:56Z,product_detail,LAPTOP,100,12,desktop,organic,HP,25-30tr,văn phòng,0
EVT_010290,US_260,SSN_US_260_02,add_to_wishlist,4,,969,2026-04-12T13:31:23Z,wishlist,LAPTOP,27,13,desktop,organic,HP,25-30tr,văn phòng,0
