event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type
EVT_002964,US_297,SSN_US_297_02,purchase,10,,4380,2026-04-05T19:02:25Z,checkout_success,LAPTOP
EVT_002965,US_297,SSN_US_297_01,chat,13,Pin dùng văn phòng được bao lâu?,,2026-04-05T19:05:00Z,chat_widget,LAPTOP
EVT_002966,US_297,SSN_US_297_02,add_to_cart,3,,4205,2026-04-05T19:05:45Z,cart,LAPTOP
EVT_002967,US_297,SSN_US_297_01,sort,,sort: newest,,2026-04-05T19:08:20Z,products_list,LAPTOP
EVT_002968,US_297,SSN_US_297_02,search,,laptop ultra 5 10-15tr,,2026-04-05T19:11:54Z,products_list,LAPTOP
EVT_002969,US_297,SSN_US_297_01,paginate,,,1636,2026-04-05T19:13:41Z,products_list,LAPTOP
EVT_002970,US_297,SSN_US_297_02,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-05T19:15:31Z,products_list,LAPTOP
EVT_002971,US_298,SSN_US_298_01,filter,,filter: purpose=văn phòng,,2026-04-07T15:06:00Z,products_list,LAPTOP
EVT_002972,US_298,SSN_US_298_02,sort,,sort: price_asc,,2026-04-07T15:06:57Z,products_list,LAPTOP
EVT_002973,US_298,SSN_US_298_01,purchase,15,,10322,2026-04-07T15:07:24Z,checkout_success,LAPTOP
EVT_002974,US_298,SSN_US_298_02,chat,4,"Bàn phím gõ có sướng không, có đèn không?",,2026-04-07T15:08:46Z,chat_widget,LAPTOP
EVT_002975,US_298,SSN_US_298_01,remove_from_cart,11,,5095,2026-04-07T15:10:10Z,cart,LAPTOP
EVT_002976,US_298,SSN_US_298_02,view,8,,21765,2026-04-07T15:10:37Z,product_detail,LAPTOP
EVT_002977,US_298,SSN_US_298_01,search,,laptop rtx dưới 30tr,,2026-04-07T15:12:21Z,products_list,LAPTOP
EVT_002978,US_298,SSN_US_298_02,paginate,,,1503,2026-04-07T15:12:33Z,products_list,LAPTOP
EVT_002979,US_298,SSN_US_298_01,checkout_start,,,8731,2026-04-07T15:14:06Z,checkout,LAPTOP
EVT_002980,US_298,SSN_US_298_02,add_to_cart,3,,2407,2026-04-07T15:15:56Z,cart,LAPTOP
EVT_002981,US_299,SSN_US_299_01,search,,laptop ssd 1tb,,2026-04-14T15:47:00Z,products_list,LAPTOP
EVT_002982,US_299,SSN_US_299_02,add_to_cart,10,,4042,2026-04-14T15:49:44Z,cart,LAPTOP
EVT_002983,US_299,SSN_US_299_03,paginate,,,1631,2026-04-14T15:52:24Z,products_list,LAPTOP
EVT_002984,US_299,SSN_US_299_01,checkout_start,,,9519,2026-04-14T15:54:42Z,checkout,LAPTOP
EVT_002985,US_299,SSN_US_299_02,filter,,filter: screen_size=15.6,,2026-04-14T15:56:02Z,products_list,LAPTOP
EVT_002986,US_299,SSN_US_299_03,purchase,3,,11302,2026-04-14T15:56:13Z,checkout_success,LAPTOP
EVT_002987,US_299,SSN_US_299_01,chat,14,Card đồ hoạ này chơi game mức nào?,,2026-04-14T15:56:39Z,chat_widget,LAPTOP
EVT_002988,US_299,SSN_US_299_02,sort,,sort: price_asc,,2026-04-14T15:59:23Z,products_list,LAPTOP
EVT_002989,US_299,SSN_US_299_03,remove_from_cart,6,,5463,2026-04-14T16:01:47Z,cart,LAPTOP
EVT_002990,US_299,SSN_US_299_01,view,8,,48159,2026-04-14T16:05:42Z,product_detail,LAPTOP
EVT_002991,US_300,SSN_US_300_01,view,7,,34327,2026-04-02T23:05:00Z,product_detail,LAPTOP
EVT_002992,US_300,SSN_US_300_02,search,,laptop ryzen ai 15-20tr,,2026-04-02T23:05:55Z,products_list,LAPTOP
EVT_002993,US_300,SSN_US_300_03,chat,7,Có phù hợp mang đi học hằng ngày không?,,2026-04-02T23:08:02Z,chat_widget,LAPTOP
EVT_002994,US_300,SSN_US_300_01,sort,,sort: newest,,2026-04-02T23:08:58Z,products_list,LAPTOP
EVT_002995,US_300,SSN_US_300_02,filter,,filter: price<=15000000,,2026-04-02T23:11:33Z,products_list,LAPTOP
EVT_002996,US_300,SSN_US_300_03,remove_from_cart,12,,1157,2026-04-02T23:13:23Z,cart,LAPTOP
EVT_002997,US_300,SSN_US_300_01,purchase,15,,6587,2026-04-02T23:14:34Z,checkout_success,LAPTOP
EVT_002998,US_300,SSN_US_300_02,add_to_cart,15,,6645,2026-04-02T23:15:54Z,cart,LAPTOP
EVT_002999,US_300,SSN_US_300_03,checkout_start,,,6782,2026-04-02T23:18:21Z,checkout,LAPTOP
EVT_003000,US_300,SSN_US_300_01,paginate,,,1073,2026-04-02T23:21:21Z,products_list,LAPTOP
EVT_003001,US_301,SSN_US_301_01,checkout_start,,,4700,2026-04-07T15:26:00Z,checkout,LAPTOP
EVT_003002,US_301,SSN_US_301_02,sort,,sort: price_asc,,2026-04-07T15:27:14Z,products_list,LAPTOP
EVT_003003,US_301,SSN_US_301_03,chat,1,Máy có khe RAM nâng cấp không hay hàn chết?,,2026-04-07T15:29:33Z,chat_widget,LAPTOP
EVT_003004,US_301,SSN_US_301_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-07T15:29:49Z,products_list,LAPTOP
EVT_003005,US_301,SSN_US_301_02,paginate,,,2691,2026-04-07T15:32:42Z,products_list,LAPTOP
EVT_003006,US_301,SSN_US_301_03,remove_from_cart,6,,4071,2026-04-07T15:34:29Z,cart,LAPTOP
EVT_003007,US_301,SSN_US_301_01,search,,laptop họp online webcam fhd,,2026-04-07T15:38:18Z,products_list,LAPTOP
EVT_003008,US_301,SSN_US_301_02,add_to_cart,1,,1587,2026-04-07T15:40:09Z,cart,LAPTOP
EVT_003009,US_301,SSN_US_301_03,view,2,,64471,2026-04-07T15:41:23Z,product_detail,LAPTOP
EVT_003010,US_301,SSN_US_301_01,purchase,6,,14982,2026-04-07T15:42:07Z,checkout_success,LAPTOP
EVT_003011,US_302,SSN_US_302_01,filter,,filter: price>=20000000,,2026-04-16T14:04:00Z,products_list,LAPTOP
EVT_003012,US_302,SSN_US_302_02,search,,laptop mỏng nhẹ pin trâu,,2026-04-16T14:07:44Z,products_list,LAPTOP
EVT_003013,US_302,SSN_US_302_01,paginate,,,1211,2026-04-16T14:10:29Z,products_list,LAPTOP
EVT_003014,US_302,SSN_US_302_02,remove_from_cart,5,,1817,2026-04-16T14:11:24Z,cart,LAPTOP
EVT_003015,US_302,SSN_US_302_01,chat,12,Card đồ hoạ này chơi game mức nào?,,2026-04-16T14:13:50Z,chat_widget,LAPTOP
EVT_003016,US_302,SSN_US_302_02,checkout_start,,,3271,2026-04-16T14:14:43Z,checkout,LAPTOP
EVT_003017,US_302,SSN_US_302_01,add_to_cart,13,,1591,2026-04-16T14:17:44Z,cart,LAPTOP
EVT_003018,US_302,SSN_US_302_02,sort,,sort: price_desc,,2026-04-16T14:20:47Z,products_list,LAPTOP
EVT_003019,US_302,SSN_US_302_01,purchase,8,,9866,2026-04-16T14:21:36Z,checkout_success,LAPTOP
EVT_003020,US_302,SSN_US_302_02,view,4,,64819,2026-04-16T14:22:31Z,product_detail,LAPTOP
EVT_003021,US_303,SSN_US_303_01,checkout_start,,,2797,2026-04-18T06:28:00Z,checkout,LAPTOP
EVT_003022,US_303,SSN_US_303_02,paginate,,,2345,2026-04-18T06:31:27Z,products_list,LAPTOP
EVT_003023,US_303,SSN_US_303_03,chat,4,"Bàn phím gõ có sướng không, có đèn không?",,2026-04-18T06:34:53Z,chat_widget,LAPTOP
EVT_003024,US_303,SSN_US_303_01,remove_from_cart,15,,2754,2026-04-18T06:36:38Z,cart,LAPTOP
EVT_003025,US_303,SSN_US_303_02,filter,,filter: price<=10000000,,2026-04-18T06:37:39Z,products_list,LAPTOP
EVT_003026,US_303,SSN_US_303_03,add_to_cart,7,,1728,2026-04-18T06:37:53Z,cart,LAPTOP
EVT_003027,US_303,SSN_US_303_01,sort,,sort: price_desc,,2026-04-18T06:38:06Z,products_list,LAPTOP
EVT_003028,US_303,SSN_US_303_02,view,4,,62561,2026-04-18T06:41:46Z,product_detail,LAPTOP
EVT_003029,US_303,SSN_US_303_03,purchase,2,,7613,2026-04-18T06:44:47Z,checkout_success,LAPTOP
EVT_003030,US_303,SSN_US_303_01,search,,laptop core ultra 5,,2026-04-18T06:48:42Z,products_list,LAPTOP
EVT_003031,US_304,SSN_US_304_01,sort,,sort: newest,,2026-04-06T23:10:00Z,products_list,LAPTOP
EVT_003032,US_304,SSN_US_304_02,chat,7,Màn hình có đẹp để làm thiết kế không?,,2026-04-06T23:11:51Z,chat_widget,LAPTOP
EVT_003033,US_304,SSN_US_304_03,paginate,,,1675,2026-04-06T23:13:00Z,products_list,LAPTOP
EVT_003034,US_304,SSN_US_304_01,checkout_start,,,7842,2026-04-06T23:13:37Z,checkout,LAPTOP
EVT_003035,US_304,SSN_US_304_02,add_to_cart,3,,1622,2026-04-06T23:15:09Z,cart,LAPTOP
EVT_003036,US_304,SSN_US_304_03,filter,,filter: storage>=512,,2026-04-06T23:17:01Z,products_list,LAPTOP
EVT_003037,US_304,SSN_US_304_01,purchase,7,,7485,2026-04-06T23:17:14Z,checkout_success,LAPTOP
EVT_003038,US_304,SSN_US_304_02,view,4,,22326,2026-04-06T23:19:21Z,product_detail,LAPTOP
EVT_003039,US_304,SSN_US_304_03,remove_from_cart,14,,3081,2026-04-06T23:22:19Z,cart,LAPTOP
EVT_003040,US_304,SSN_US_304_01,search,,laptop ryzen ai dưới 30tr,,2026-04-06T23:25:15Z,products_list,LAPTOP
EVT_003041,US_305,SSN_US_305_01,filter,,filter: storage>=512,,2026-04-07T13:19:00Z,products_list,LAPTOP
EVT_003042,US_305,SSN_US_305_01,search,,laptop ultra 7 15-20tr,,2026-04-07T13:21:51Z,products_list,LAPTOP
EVT_003043,US_305,SSN_US_305_01,sort,,sort: newest,,2026-04-07T13:24:54Z,products_list,LAPTOP
EVT_003044,US_305,SSN_US_305_01,purchase,6,,6872,2026-04-07T13:25:38Z,checkout_success,LAPTOP
EVT_003045,US_305,SSN_US_305_01,remove_from_cart,13,,3404,2026-04-07T13:28:30Z,cart,LAPTOP
EVT_003046,US_305,SSN_US_305_01,paginate,,,2774,2026-04-07T13:32:17Z,products_list,LAPTOP
EVT_003047,US_305,SSN_US_305_01,add_to_cart,6,,1644,2026-04-07T13:32:44Z,cart,LAPTOP
EVT_003048,US_305,SSN_US_305_01,view,15,,56340,2026-04-07T13:35:29Z,product_detail,LAPTOP
EVT_003049,US_305,SSN_US_305_01,checkout_start,,,8264,2026-04-07T13:37:33Z,checkout,LAPTOP
EVT_003050,US_305,SSN_US_305_01,chat,11,Máy này có Copilot/AI NPU không?,,2026-04-07T13:39:53Z,chat_widget,LAPTOP
EVT_003051,US_306,SSN_US_306_01,paginate,,,1045,2026-04-19T22:00:00Z,products_list,LAPTOP
EVT_003052,US_306,SSN_US_306_02,purchase,6,,12171,2026-04-19T22:00:45Z,checkout_success,LAPTOP
EVT_003053,US_306,SSN_US_306_03,remove_from_cart,4,,2042,2026-04-19T22:02:10Z,cart,LAPTOP
EVT_003054,US_306,SSN_US_306_01,add_to_cart,4,,6759,2026-04-19T22:03:56Z,cart,LAPTOP
EVT_003055,US_306,SSN_US_306_02,chat,4,Máy này có Copilot/AI NPU không?,,2026-04-19T22:04:15Z,chat_widget,LAPTOP
EVT_003056,US_306,SSN_US_306_03,checkout_start,,,9270,2026-04-19T22:06:58Z,checkout,LAPTOP
EVT_003057,US_306,SSN_US_306_01,filter,,filter: storage>=1024,,2026-04-19T22:10:17Z,products_list,LAPTOP
EVT_003058,US_306,SSN_US_306_02,view,5,,38810,2026-04-19T22:11:01Z,product_detail,LAPTOP
EVT_003059,US_306,SSN_US_306_03,search,,laptop 14 inch nhẹ dưới 1.5kg,,2026-04-19T22:13:55Z,products_list,LAPTOP
EVT_003060,US_306,SSN_US_306_01,sort,,sort: price_desc,,2026-04-19T22:16:18Z,products_list,LAPTOP
EVT_003061,US_307,SSN_US_307_01,checkout_start,,,11962,2026-04-01T07:54:00Z,checkout,LAPTOP
EVT_003062,US_307,SSN_US_307_02,purchase,7,,12543,2026-04-01T07:57:53Z,checkout_success,LAPTOP
EVT_003063,US_307,SSN_US_307_01,filter,,filter: screen_size=14,,2026-04-01T07:59:25Z,products_list,LAPTOP
EVT_003064,US_307,SSN_US_307_02,remove_from_cart,11,,849,2026-04-01T08:01:28Z,cart,LAPTOP
EVT_003065,US_307,SSN_US_307_01,search,,laptop iris xe dưới 30tr,,2026-04-01T08:01:54Z,products_list,LAPTOP
EVT_003066,US_307,SSN_US_307_02,paginate,,,1588,2026-04-01T08:02:21Z,products_list,LAPTOP
EVT_003067,US_307,SSN_US_307_01,view,11,,27275,2026-04-01T08:02:44Z,product_detail,LAPTOP
EVT_003068,US_307,SSN_US_307_02,sort,,sort: price_asc,,2026-04-01T08:03:46Z,products_list,LAPTOP
EVT_003069,US_307,SSN_US_307_01,chat,3,Máy có cổng HDMI/USB-A đầy đủ không?,,2026-04-01T08:04:19Z,chat_widget,LAPTOP
EVT_003070,US_307,SSN_US_307_02,add_to_cart,14,,8014,2026-04-01T08:06:49Z,cart,LAPTOP
EVT_003071,US_308,SSN_US_308_01,purchase,5,,8675,2026-04-17T02:27:00Z,checkout_success,LAPTOP
EVT_003072,US_308,SSN_US_308_01,chat,8,Máy có bị ồn quạt khi làm việc nặng không?,,2026-04-17T02:29:37Z,chat_widget,LAPTOP
EVT_003073,US_308,SSN_US_308_01,search,,laptop hp dưới 10tr,,2026-04-17T02:30:38Z,products_list,LAPTOP
EVT_003074,US_308,SSN_US_308_01,sort,,sort: price_desc,,2026-04-17T02:34:28Z,products_list,LAPTOP
EVT_003075,US_308,SSN_US_308_01,remove_from_cart,6,,4062,2026-04-17T02:34:58Z,cart,LAPTOP
EVT_003076,US_308,SSN_US_308_01,view,3,,48848,2026-04-17T02:36:44Z,product_detail,LAPTOP
EVT_003077,US_308,SSN_US_308_01,add_to_cart,7,,5639,2026-04-17T02:38:46Z,cart,LAPTOP
EVT_003078,US_308,SSN_US_308_01,filter,,filter: brand=dell,,2026-04-17T02:41:32Z,products_list,LAPTOP
EVT_003079,US_308,SSN_US_308_01,paginate,,,1438,2026-04-17T02:44:56Z,products_list,LAPTOP
EVT_003080,US_308,SSN_US_308_01,checkout_start,,,9897,2026-04-17T02:48:35Z,checkout,LAPTOP
EVT_003081,US_309,SSN_US_309_01,search,,laptop hp dưới 10tr,,2026-04-14T02:48:00Z,products_list,LAPTOP
EVT_003082,US_309,SSN_US_309_02,sort,,sort: price_desc,,2026-04-14T02:50:06Z,products_list,LAPTOP
EVT_003083,US_309,SSN_US_309_01,remove_from_cart,9,,5764,2026-04-14T02:51:52Z,cart,LAPTOP
EVT_003084,US_309,SSN_US_309_02,checkout_start,,,3178,2026-04-14T02:54:05Z,checkout,LAPTOP
EVT_003085,US_309,SSN_US_309_01,view,3,,64849,2026-04-14T02:55:40Z,product_detail,LAPTOP
EVT_003086,US_309,SSN_US_309_02,add_to_cart,4,,2767,2026-04-14T02:57:50Z,cart,LAPTOP
EVT_003087,US_309,SSN_US_309_01,chat,1,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-14T02:58:48Z,chat_widget,LAPTOP
EVT_003088,US_309,SSN_US_309_02,filter,,filter: battery>=57wh,,2026-04-14T03:02:38Z,products_list,LAPTOP
EVT_003089,US_309,SSN_US_309_01,purchase,7,,10812,2026-04-14T03:04:53Z,checkout_success,LAPTOP
EVT_003090,US_309,SSN_US_309_02,paginate,,,2328,2026-04-14T03:06:44Z,products_list,LAPTOP
EVT_003091,US_310,SSN_US_310_01,filter,,filter: ratio=16:10,,2026-04-10T20:37:00Z,products_list,LAPTOP
EVT_003092,US_310,SSN_US_310_02,add_to_cart,15,,7656,2026-04-10T20:40:27Z,cart,LAPTOP
EVT_003093,US_310,SSN_US_310_01,purchase,6,,12349,2026-04-10T20:43:41Z,checkout_success,LAPTOP
EVT_003094,US_310,SSN_US_310_02,chat,8,Máy có bị ồn quạt khi làm việc nặng không?,,2026-04-10T20:46:52Z,chat_widget,LAPTOP
EVT_003095,US_310,SSN_US_310_01,paginate,,,2308,2026-04-10T20:49:58Z,products_list,LAPTOP
EVT_003096,US_310,SSN_US_310_02,sort,,sort: price_asc,,2026-04-10T20:53:06Z,products_list,LAPTOP
EVT_003097,US_310,SSN_US_310_01,checkout_start,,,8313,2026-04-10T20:56:02Z,checkout,LAPTOP
EVT_003098,US_310,SSN_US_310_02,search,,laptop lenovo 10-15tr,,2026-04-10T20:58:00Z,products_list,LAPTOP
EVT_003099,US_310,SSN_US_310_01,remove_from_cart,8,,1082,2026-04-10T20:59:12Z,cart,LAPTOP
EVT_003100,US_310,SSN_US_310_02,view,6,,59350,2026-04-10T21:02:50Z,product_detail,LAPTOP
EVT_003101,US_311,SSN_US_311_01,sort,,sort: price_asc,,2026-04-01T22:42:00Z,products_list,LAPTOP
EVT_003102,US_311,SSN_US_311_02,search,,laptop ryzen ai 7,,2026-04-01T22:42:39Z,products_list,LAPTOP
EVT_003103,US_311,SSN_US_311_03,purchase,12,,10297,2026-04-01T22:45:33Z,checkout_success,LAPTOP
EVT_003104,US_311,SSN_US_311_01,remove_from_cart,12,,5601,2026-04-01T22:47:24Z,cart,LAPTOP
EVT_003105,US_311,SSN_US_311_02,chat,2,"Bảo hành bao lâu, có đổi trả không?",,2026-04-01T22:51:24Z,chat_widget,LAPTOP
EVT_003106,US_311,SSN_US_311_03,view,15,,45718,2026-04-01T22:52:22Z,product_detail,LAPTOP
EVT_003107,US_311,SSN_US_311_01,add_to_cart,14,,4996,2026-04-01T22:53:14Z,cart,LAPTOP
EVT_003108,US_311,SSN_US_311_02,checkout_start,,,6951,2026-04-01T22:54:28Z,checkout,LAPTOP
EVT_003109,US_311,SSN_US_311_03,paginate,,,2983,2026-04-01T22:56:46Z,products_list,LAPTOP
EVT_003110,US_311,SSN_US_311_01,filter,,filter: brand=asus,,2026-04-01T22:59:44Z,products_list,LAPTOP
EVT_003111,US_312,SSN_US_312_01,search,,laptop hp dưới 10tr,,2026-04-14T23:55:00Z,products_list,LAPTOP
EVT_003112,US_312,SSN_US_312_02,sort,,sort: price_asc,,2026-04-14T23:55:11Z,products_list,LAPTOP
EVT_003113,US_312,SSN_US_312_01,paginate,,,2814,2026-04-14T23:58:49Z,products_list,LAPTOP
EVT_003114,US_312,SSN_US_312_02,checkout_start,,,3587,2026-04-14T23:58:59Z,checkout,LAPTOP
EVT_003115,US_312,SSN_US_312_01,filter,,filter: brand=acer,,2026-04-14T23:59:26Z,products_list,LAPTOP
EVT_003116,US_312,SSN_US_312_02,purchase,7,,14723,2026-04-15T00:01:50Z,checkout_success,LAPTOP
EVT_003117,US_312,SSN_US_312_01,remove_from_cart,12,,4330,2026-04-15T00:03:13Z,cart,LAPTOP
EVT_003118,US_312,SSN_US_312_02,add_to_cart,3,,4569,2026-04-15T00:04:06Z,cart,LAPTOP
EVT_003119,US_312,SSN_US_312_01,chat,12,Con máy này có nâng cấp RAM/SSD được không?,,2026-04-15T00:05:03Z,chat_widget,LAPTOP
EVT_003120,US_312,SSN_US_312_02,view,8,,29926,2026-04-15T00:06:03Z,product_detail,LAPTOP
EVT_003121,US_313,SSN_US_313_01,remove_from_cart,8,,5935,2026-04-15T18:52:00Z,cart,LAPTOP
EVT_003122,US_313,SSN_US_313_01,purchase,2,,14427,2026-04-15T18:54:49Z,checkout_success,LAPTOP
EVT_003123,US_313,SSN_US_313_01,checkout_start,,,3307,2026-04-15T18:55:41Z,checkout,LAPTOP
EVT_003124,US_313,SSN_US_313_01,paginate,,,1151,2026-04-15T18:57:06Z,products_list,LAPTOP
EVT_003125,US_313,SSN_US_313_01,view,2,,36137,2026-04-15T18:58:52Z,product_detail,LAPTOP
EVT_003126,US_313,SSN_US_313_01,add_to_cart,6,,1743,2026-04-15T18:59:18Z,cart,LAPTOP
EVT_003127,US_313,SSN_US_313_01,search,,laptop acer 10-15tr,,2026-04-15T19:01:57Z,products_list,LAPTOP
EVT_003128,US_313,SSN_US_313_01,chat,8,Có phù hợp mang đi học hằng ngày không?,,2026-04-15T19:04:09Z,chat_widget,LAPTOP
EVT_003129,US_313,SSN_US_313_01,filter,,filter: price<=15000000,,2026-04-15T19:07:33Z,products_list,LAPTOP
EVT_003130,US_313,SSN_US_313_01,sort,,sort: price_asc,,2026-04-15T19:07:45Z,products_list,LAPTOP
EVT_003131,US_314,SSN_US_314_01,checkout_start,,,7521,2026-04-19T01:06:00Z,checkout,LAPTOP
EVT_003132,US_314,SSN_US_314_01,remove_from_cart,7,,3557,2026-04-19T01:08:44Z,cart,LAPTOP
EVT_003133,US_314,SSN_US_314_01,view,11,,40483,2026-04-19T01:10:28Z,product_detail,LAPTOP
EVT_003134,US_314,SSN_US_314_01,filter,,filter: screen=120hz,,2026-04-19T01:11:58Z,products_list,LAPTOP
EVT_003135,US_314,SSN_US_314_01,add_to_cart,11,,4764,2026-04-19T01:13:40Z,cart,LAPTOP
EVT_003136,US_314,SSN_US_314_01,paginate,,,3301,2026-04-19T01:15:26Z,products_list,LAPTOP
EVT_003137,US_314,SSN_US_314_01,chat,6,Máy này chạy AutoCAD/Revit nhẹ ổn không?,,2026-04-19T01:15:50Z,chat_widget,LAPTOP
EVT_003138,US_314,SSN_US_314_01,search,,laptop core ultra 5,,2026-04-19T01:19:26Z,products_list,LAPTOP
EVT_003139,US_314,SSN_US_314_01,purchase,8,,10583,2026-04-19T01:19:36Z,checkout_success,LAPTOP
EVT_003140,US_314,SSN_US_314_01,sort,,sort: price_asc,,2026-04-19T01:22:51Z,products_list,LAPTOP
EVT_003141,US_315,SSN_US_315_01,view,1,,59816,2026-04-04T16:17:00Z,product_detail,LAPTOP
EVT_003142,US_315,SSN_US_315_02,search,,laptop msi 25-30tr,,2026-04-04T16:20:38Z,products_list,LAPTOP
EVT_003143,US_315,SSN_US_315_03,filter,,filter: battery>=57wh,,2026-04-04T16:20:52Z,products_list,LAPTOP
EVT_003144,US_315,SSN_US_315_01,remove_from_cart,1,,3466,2026-04-04T16:24:45Z,cart,LAPTOP
EVT_003145,US_315,SSN_US_315_02,chat,8,"Bàn phím gõ có sướng không, có đèn không?",,2026-04-04T16:27:48Z,chat_widget,LAPTOP
EVT_003146,US_315,SSN_US_315_03,purchase,8,,10556,2026-04-04T16:30:33Z,checkout_success,LAPTOP
EVT_003147,US_315,SSN_US_315_01,paginate,,,3309,2026-04-04T16:33:52Z,products_list,LAPTOP
EVT_003148,US_315,SSN_US_315_02,checkout_start,,,3333,2026-04-04T16:37:25Z,checkout,LAPTOP
EVT_003149,US_315,SSN_US_315_03,add_to_cart,7,,5400,2026-04-04T16:39:04Z,cart,LAPTOP
EVT_003150,US_315,SSN_US_315_01,sort,,sort: newest,,2026-04-04T16:42:02Z,products_list,LAPTOP
EVT_003151,US_316,SSN_US_316_01,paginate,,,1488,2026-04-13T09:38:00Z,products_list,LAPTOP
EVT_003152,US_316,SSN_US_316_02,remove_from_cart,8,,1747,2026-04-13T09:41:59Z,cart,LAPTOP
EVT_003153,US_316,SSN_US_316_03,add_to_cart,11,,5929,2026-04-13T09:44:12Z,cart,LAPTOP
EVT_003154,US_316,SSN_US_316_01,purchase,4,,7467,2026-04-13T09:45:23Z,checkout_success,LAPTOP
EVT_003155,US_316,SSN_US_316_02,checkout_start,,,3465,2026-04-13T09:46:16Z,checkout,LAPTOP
EVT_003156,US_316,SSN_US_316_03,chat,7,Màn hình 14 inch làm việc có đủ không?,,2026-04-13T09:46:53Z,chat_widget,LAPTOP
EVT_003157,US_316,SSN_US_316_01,view,3,,39397,2026-04-13T09:47:10Z,product_detail,LAPTOP
EVT_003158,US_316,SSN_US_316_02,search,,laptop hp tầm 20tr,,2026-04-13T09:48:58Z,products_list,LAPTOP
EVT_003159,US_316,SSN_US_316_03,filter,,filter: ratio=16:10,,2026-04-13T09:50:04Z,products_list,LAPTOP
EVT_003160,US_316,SSN_US_316_01,sort,,sort: price_desc,,2026-04-13T09:53:04Z,products_list,LAPTOP
EVT_003161,US_317,SSN_US_317_01,sort,,sort: newest,,2026-04-04T21:08:00Z,products_list,LAPTOP
EVT_003162,US_317,SSN_US_317_02,search,,laptop core i7 25-30tr,,2026-04-04T21:09:37Z,products_list,LAPTOP
EVT_003163,US_317,SSN_US_317_03,paginate,,,2363,2026-04-04T21:12:50Z,products_list,LAPTOP
EVT_003164,US_317,SSN_US_317_01,chat,11,Tản nhiệt khi render có ổn không?,,2026-04-04T21:15:47Z,chat_widget,LAPTOP
EVT_003165,US_317,SSN_US_317_02,filter,,filter: brand=dell,,2026-04-04T21:19:36Z,products_list,LAPTOP
EVT_003166,US_317,SSN_US_317_03,add_to_cart,4,,3331,2026-04-04T21:23:12Z,cart,LAPTOP
EVT_003167,US_317,SSN_US_317_01,remove_from_cart,2,,3183,2026-04-04T21:24:28Z,cart,LAPTOP
EVT_003168,US_317,SSN_US_317_02,view,2,,23841,2026-04-04T21:25:00Z,product_detail,LAPTOP
EVT_003169,US_317,SSN_US_317_03,checkout_start,,,11702,2026-04-04T21:26:37Z,checkout,LAPTOP
EVT_003170,US_317,SSN_US_317_01,purchase,12,,5902,2026-04-04T21:27:35Z,checkout_success,LAPTOP
EVT_003171,US_318,SSN_US_318_01,remove_from_cart,6,,3790,2026-04-05T10:24:00Z,cart,LAPTOP
EVT_003172,US_318,SSN_US_318_02,filter,,filter: price<=25000000,,2026-04-05T10:27:34Z,products_list,LAPTOP
EVT_003173,US_318,SSN_US_318_01,sort,,sort: newest,,2026-04-05T10:29:57Z,products_list,LAPTOP
EVT_003174,US_318,SSN_US_318_02,view,10,,32558,2026-04-05T10:32:41Z,product_detail,LAPTOP
EVT_003175,US_318,SSN_US_318_01,add_to_cart,7,,1575,2026-04-05T10:33:18Z,cart,LAPTOP
EVT_003176,US_318,SSN_US_318_02,checkout_start,,,9546,2026-04-05T10:35:45Z,checkout,LAPTOP
EVT_003177,US_318,SSN_US_318_01,purchase,3,,8863,2026-04-05T10:37:15Z,checkout_success,LAPTOP
EVT_003178,US_318,SSN_US_318_02,paginate,,,1696,2026-04-05T10:40:59Z,products_list,LAPTOP
EVT_003179,US_318,SSN_US_318_01,search,,laptop radeon 20-25tr,,2026-04-05T10:43:16Z,products_list,LAPTOP
EVT_003180,US_318,SSN_US_318_02,chat,10,Màn hình OLED có bị bóng/nhức mắt không?,,2026-04-05T10:44:03Z,chat_widget,LAPTOP
EVT_003181,US_319,SSN_US_319_01,checkout_start,,,10110,2026-04-02T19:20:00Z,checkout,LAPTOP
EVT_003182,US_319,SSN_US_319_02,search,,laptop core i7 25-30tr,,2026-04-02T19:21:24Z,products_list,LAPTOP
EVT_003183,US_319,SSN_US_319_03,remove_from_cart,13,,3529,2026-04-02T19:21:49Z,cart,LAPTOP
EVT_003184,US_319,SSN_US_319_01,sort,,sort: newest,,2026-04-02T19:22:38Z,products_list,LAPTOP
EVT_003185,US_319,SSN_US_319_02,chat,14,Máy này có Copilot/AI NPU không?,,2026-04-02T19:23:41Z,chat_widget,LAPTOP
EVT_003186,US_319,SSN_US_319_03,add_to_cart,4,,7237,2026-04-02T19:27:18Z,cart,LAPTOP
EVT_003187,US_319,SSN_US_319_01,filter,,filter: purpose=gaming,,2026-04-02T19:30:36Z,products_list,LAPTOP
EVT_003188,US_319,SSN_US_319_02,view,13,,29732,2026-04-02T19:34:27Z,product_detail,LAPTOP
EVT_003189,US_319,SSN_US_319_03,purchase,8,,10419,2026-04-02T19:38:16Z,checkout_success,LAPTOP
EVT_003190,US_319,SSN_US_319_01,paginate,,,3500,2026-04-02T19:39:42Z,products_list,LAPTOP
